InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537436,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,03/11/2026 16:56,2.97,12497.0,Ireland
537514,23256,CHILDRENS CUTLERY SPACEBOY,2,02/10/2026 10:59,4.19,12507.0,United Kingdom
536897,84879,ASSORTED COLOUR BIRD ORNAMENT,11,07/06/2026 11:58,1.71,12419.0,United Kingdom
538438,21754,HOME BUILDING BLOCK WORD,12,09/19/2025 14:41,5.77,12641.0,United Kingdom
536583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,05/03/2026 18:25,2.48,12375.0,United Kingdom
540229,20725,LUNCH BAG RED RETROSPOT,16,08/11/2025 10:57,1.73,,United Kingdom
539855,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,15,06/30/2026 13:16,2.83,,United Kingdom
536897,22197,SMALL POPCORN HOLDER,3,07/06/2026 15:30,0.82,12419.0,United Kingdom
538285,22720,,4,08/22/2025 15:12,7.24,12614.0,France
540015,22197,SMALL POPCORN HOLDER,2,04/03/2026 11:53,0.81,12848.0,United Kingdom
537711,21931,JUMBO STORAGE BAG SUKI,8,12/13/2025 11:34,2.15,12532.0,Netherlands
537055,22383,LUNCH BAG SUKI DESIGN,3,01/04/2026 10:46,1.68,12444.0,United Kingdom
537836,21212,PACK OF 72 RETROSPOT CAKE CASES,7,04/04/2026 14:16,0.57,12550.0,United Kingdom
539998,84991,60 Teatime Fairy Cake Cases  ,4,09/08/2025 18:08,0.57,12844.0,United Kingdom
539309,84406B,CREAM CUPID HEARTS COAT HANGER,27,12/23/2025 08:12,2.77,12746.0,United Kingdom
538031,22423,REGENCY CAKESTAND 3 TIER,22,08/17/2025 10:35,13.31,12584.0,United Kingdom
538585,84406B,CREAM CUPID HEARTS COAT HANGER,27,08/08/2025 17:34,2.82,12661.0,United Kingdom
537159,22629,Spaceboy Lunch Box  ,15,03/03/2026 12:48,1.88,12458.0,United Kingdom
536649,71053,WHITE METAL LANTERN,6,03/06/2026 12:12,3.29,12383.0,United Kingdom
537845,22720,Set Of 3 Cake Tins Pantry Design  ,7,10/24/2025 18:30,7.08,12552.0,United Kingdom
539423,22960,JAM MAKING SET WITH JARS,2,11/16/2025 10:11,4.07,12764.0,United Kingdom
536726,22423,REGENCY CAKESTAND 3 TIER,3,10/29/2025 17:19,12.22,12392.0,United Kingdom
540413,23256,CHILDRENS CUTLERY SPACEBOY,18,08/13/2025 14:54,4.05,12898.0,United Kingdom
540842,21212,PACK OF 72 RETROSPOT CAKE CASES,13,08/08/2025 12:14,0.56,12960.0,United Kingdom
539381,22178,VICTORIAN GLASS HANGING T-LIGHT,6,01/25/2026 09:35,1.29,,Ireland
539531,21931,JUMBO STORAGE BAG SUKI,1,04/03/2026 12:15,2.15,12779.0,United Kingdom
540825,23256,CHILDRENS CUTLERY SPACEBOY,9,03/08/2026 17:24,4.29,12953.0,United Kingdom
538184,84991,60 TEATIME FAIRY CAKE CASES,23,08/17/2025 16:38,0.53,12600.0,United Kingdom
539447,23256,CHILDRENS CUTLERY SPACEBOY,13,10/14/2025 13:29,4.31,12767.0,Belgium
540863,22960,JAM MAKING SET WITH JARS,10,08/10/2025 19:17,4.19,12963.0,United Kingdom
537902,84406B,CREAM CUPID HEARTS COAT HANGER,7,04/26/2026 19:05,2.68,12562.0,United Kingdom
536819,23256,CHILDRENS CUTLERY SPACEBOY,5,07/10/2026 19:25,4.1,,United Kingdom
540685,22423,REGENCY CAKESTAND 3 TIER,4,11/17/2025 17:45,13.29,12938.0,United Kingdom
536824,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,11/14/2025 14:08,3.0,12406.0,United Kingdom
538161,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,12/22/2025 14:59,2.95,12598.0,United Kingdom
537354,71053,WHITE METAL LANTERN,9,08/12/2025 14:47,3.22,12483.0,United Kingdom
538379,22699,ROSES REGENCY TEACUP AND SAUCER,20,08/01/2026 09:40,2.85,12629.0,Italy
537994,22629,SPACEBOY LUNCH BOX,5,03/23/2026 11:21,1.89,12580.0,Ireland
539943,23298,SPOTTY BUNTING,10,11/28/2025 17:25,6.24,12837.0,Netherlands
537147,22423,REGENCY CAKESTAND 3 TIER,33,05/12/2026 08:29,13.38,12456.0,United Kingdom
537658,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,06/03/2026 18:16,3.03,12524.0,United Kingdom
536757,21931,JUMBO STORAGE BAG SUKI,2,12/31/2025 19:59,2.07,12397.0,United Kingdom
538816,71053,WHITE METAL LANTERN,14,10/21/2025 16:22,3.42,12684.0,United Kingdom
537518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,06/02/2026 08:03,2.53,12507.0,United Kingdom
537983,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,04/22/2026 17:50,2.98,12578.0,United Kingdom
537022,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,08/10/2025 13:27,2.63,,United Kingdom
537082,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,07/17/2026 17:21,2.65,12446.0,United Kingdom
540174,22197,SMALL POPCORN HOLDER,16,05/22/2026 17:43,0.87,12868.0,United Kingdom
538094,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,05/24/2026 08:16,6.81,12589.0,United Kingdom
539140,84406B,CREAM CUPID HEARTS COAT HANGER,1,06/16/2026 16:34,2.78,12727.0,United Kingdom
536469,22178,VICTORIAN GLASS HANGING T-LIGHT,7,12/18/2025 13:05,1.2,12361.0,United Kingdom
537995,22383,LUNCH BAG SUKI DESIGN,1,04/02/2026 10:49,1.72,12580.0,Ireland
540607,22383,LUNCH BAG SUKI DESIGN,8,08/02/2026 14:58,1.59,12927.0,France
538935,21212,PACK OF 72 RETROSPOT CAKE CASES,11,04/09/2026 08:13,0.55,12699.0,United Kingdom
539222,23298,SPOTTY BUNTING,11,12/16/2025 15:54,5.97,12736.0,Germany
536432,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,10/11/2025 12:26,4.13,12354.0,Australia
C540619,22699,ROSES REGENCY TEACUP AND SAUCER,-5,02/21/2026 09:49,2.82,12929.0,United Kingdom
536719,21931,JUMBO STORAGE BAG SUKI,9,07/30/2026 08:22,2.14,12390.0,United Kingdom
537424,21931,JUMBO STORAGE BAG SUKI,6,11/10/2025 19:54,2.02,12496.0,Portugal
541045,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,10/14/2025 16:47,2.93,,United Kingdom
540915,22178,VICTORIAN GLASS HANGING T-LIGHT,2,07/04/2026 15:22,1.28,,United Kingdom
540350,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,08/23/2025 18:12,2.9,12888.0,United Kingdom
540626,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,04/02/2026 17:16,3.06,12930.0,Netherlands
536597,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,03/30/2026 15:42,7.11,12376.0,United Kingdom
539644,22178,VICTORIAN GLASS HANGING T-LIGHT,3,02/07/2026 18:57,1.28,12794.0,United Kingdom
538222,22423,REGENCY CAKESTAND 3 TIER,3,11/05/2025 18:36,12.99,12604.0,United Kingdom
541076,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/18/2025 11:11,2.6,12991.0,United Kingdom
536812,21754,HOME BUILDING BLOCK WORD,11,01/26/2026 14:35,5.76,,United Kingdom
538672,22423,REGENCY CAKESTAND 3 TIER,12,08/12/2025 18:21,13.18,12666.0,United Kingdom
540956,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,05/20/2026 15:29,2.84,12978.0,United Kingdom
536616,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,05/04/2026 16:05,7.23,12379.0,United Kingdom
537765,22960,JAM MAKING SET WITH JARS,12,02/06/2026 11:16,4.42,12539.0,United Kingdom
539311,22423,REGENCY CAKESTAND 3 TIER,5,01/26/2026 12:07,12.27,12746.0,United Kingdom
537336,22629,SPACEBOY LUNCH BOX,17,02/02/2026 15:18,1.88,12481.0,Ireland
540717,84991,60 TEATIME FAIRY CAKE CASES,23,02/05/2026 17:38,0.55,12941.0,United Kingdom
537289,84406B,CREAM CUPID HEARTS COAT HANGER,7,06/20/2026 16:21,2.69,,United Kingdom
540589,21931,JUMBO STORAGE BAG SUKI,4,03/17/2026 16:36,1.98,12923.0,United Kingdom
537212,22086,PAPER CHAIN KIT 50'S CHRISTMAS,25,08/09/2025 18:41,2.83,12466.0,Germany
539898,23256,CHILDRENS CUTLERY SPACEBOY,1,06/21/2026 15:45,3.99,12832.0,United Kingdom
537813,23256,CHILDRENS CUTLERY SPACEBOY,12,01/27/2026 15:15,4.26,12547.0,United Kingdom
537538,23298,SPOTTY BUNTING,3,08/10/2025 13:29,6.15,12511.0,United Kingdom
538816,22086,Paper Chain Kit 50'S Christmas  ,12,10/21/2025 16:16,3.02,12684.0,United Kingdom
540395,23256,CHILDRENS CUTLERY SPACEBOY,4,01/03/2026 15:12,4.03,12894.0,United Kingdom
536536,84879,Assorted Colour Bird Ornament  ,5,05/22/2026 12:44,1.67,12369.0,United Kingdom
537058,21755,LOVE BUILDING BLOCK WORD,3,03/11/2026 15:03,5.99,,United Kingdom
539875,22197,SMALL POPCORN HOLDER,9,12/18/2025 15:10,0.85,12829.0,United Kingdom
536656,21754,HOME BUILDING BLOCK WORD,6,12/29/2025 08:20,5.75,,United Kingdom
540452,20725,LUNCH BAG RED RETROSPOT,10,03/11/2026 18:46,1.71,12901.0,United Kingdom
536687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,08/25/2025 13:58,2.5,12387.0,United Kingdom
538904,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,08/11/2025 08:51,2.98,12697.0,United Kingdom
537881,22178,VICTORIAN GLASS HANGING T-LIGHT,13,05/11/2026 19:13,1.24,12560.0,Germany
538232,23298,SPOTTY BUNTING,1,09/08/2025 14:30,5.68,12607.0,United Kingdom
538221,22197,SMALL POPCORN HOLDER,4,10/10/2025 14:21,0.81,12604.0,United Kingdom
536874,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,15,06/22/2026 17:33,2.88,12415.0,United Kingdom
538975,22197,SMALL POPCORN HOLDER,4,04/02/2026 16:34,0.81,12702.0,United Kingdom
537880,23256,CHILDRENS CUTLERY SPACEBOY,1,02/17/2026 18:45,4.04,12559.0,United Kingdom
537626,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,03/16/2026 09:06,7.23,12519.0,United Kingdom
540687,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/16/2025 14:45,2.81,12938.0,United Kingdom
541053,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,07/15/2026 16:40,2.99,12987.0,United Kingdom
538817,47566,PARTY BUNTING,23,10/28/2025 13:45,5.0,12684.0,United Kingdom
540780,71053,WHITE METAL LANTERN,13,12/22/2025 15:22,3.55,12945.0,United Kingdom
538219,47566,PARTY BUNTING,5,07/11/2026 13:17,4.8,12603.0,United Kingdom
537737,22197,SMALL POPCORN HOLDER,2,03/19/2026 08:51,0.88,12537.0,France
540510,21755,LOVE BUILDING BLOCK WORD,8,12/31/2025 08:01,6.11,12909.0,United Kingdom
537936,22699,ROSES REGENCY TEACUP AND SAUCER,4,08/24/2025 18:12,2.9,12570.0,United Kingdom
537786,21931,JUMBO STORAGE BAG SUKI,11,06/04/2026 11:39,2.16,12542.0,United Kingdom
539851,84879,ASSORTED COLOUR BIRD ORNAMENT,9,05/05/2026 11:58,1.7,12825.0,United Kingdom
536591,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,10/22/2025 19:20,2.84,12376.0,United Kingdom
537898,22178,VICTORIAN GLASS HANGING T-LIGHT,10,01/14/2026 16:51,0.0,12562.0,United Kingdom
538180,22178,VICTORIAN GLASS HANGING T-LIGHT,28,08/15/2025 16:46,1.31,12600.0,United Kingdom
540874,47566,PARTY BUNTING,2,01/04/2026 17:28,4.81,12963.0,United Kingdom
539447,22197,SMALL POPCORN HOLDER,4,10/14/2025 12:20,0.83,12767.0,Belgium
539093,21754,HOME BUILDING BLOCK WORD,19,10/22/2025 09:30,5.75,12722.0,United Kingdom
538992,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,03/18/2026 11:30,2.62,12708.0,United Kingdom
540088,21754,HOME BUILDING BLOCK WORD,24,12/03/2025 16:27,6.23,12858.0,United Kingdom
540010,22423,REGENCY CAKESTAND 3 TIER,11,11/29/2025 16:17,13.33,12848.0,United Kingdom
540982,22423,REGENCY CAKESTAND 3 TIER,2,06/06/2026 10:35,13.02,12979.0,United Kingdom
538279,20725,LUNCH BAG RED RETROSPOT,5,04/17/2026 17:23,1.61,12613.0,Belgium
537470,23256,CHILDRENS CUTLERY SPACEBOY,14,12/02/2025 18:13,4.18,12503.0,United Kingdom
539654,23203,JUMBO BAG DOILEY PATTERNS,5,10/03/2025 12:39,1.99,12796.0,United Kingdom
537395,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,01/12/2026 16:01,4.05,12490.0,United Kingdom
537877,21754,HOME BUILDING BLOCK WORD,2,11/22/2025 14:41,6.13,12558.0,United Kingdom
539110,21931,JUMBO STORAGE BAG SUKI,4,09/11/2025 14:50,2.13,12723.0,United Kingdom
540786,22383,LUNCH BAG SUKI DESIGN,2,05/23/2026 09:32,1.67,12945.0,United Kingdom
537117,23203,JUMBO BAG DOILEY PATTERNS,1,10/31/2025 11:29,2.11,12453.0,United Kingdom
540359,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,03/19/2026 14:30,4.08,12888.0,United Kingdom
539630,20725,LUNCH BAG RED RETROSPOT,6,12/09/2025 10:51,1.71,12793.0,United Kingdom
537829,21931,JUMBO STORAGE BAG SUKI,1,11/08/2025 15:47,2.16,12550.0,United Kingdom
537806,22910,,4,01/14/2026 11:28,2.86,12545.0,United Kingdom
536415,47566,PARTY BUNTING,14,11/24/2025 08:08,4.79,12353.0,United Kingdom
539075,23298,SPOTTY BUNTING,20,05/06/2026 14:07,6.04,12718.0,United Kingdom
540422,22197,SMALL POPCORN HOLDER,16,01/25/2026 09:03,0.89,12898.0,United Kingdom
536833,22383,LUNCH BAG SUKI DESIGN,3,04/07/2026 18:50,1.6,12408.0,United Kingdom
538279,22197,SMALL POPCORN HOLDER,5,04/17/2026 17:47,0.82,12613.0,Belgium
539614,20725,LUNCH BAG RED RETROSPOT,15,08/18/2025 08:57,1.68,12792.0,Ireland
537153,23256,CHILDRENS CUTLERY SPACEBOY,4,01/24/2026 17:35,4.19,12457.0,United Kingdom
537155,21931,JUMBO STORAGE BAG SUKI,6,03/15/2026 17:11,2.0,12457.0,United Kingdom
536899,22383,LUNCH BAG SUKI DESIGN,4,08/14/2025 10:02,1.65,,United Kingdom
537854,22383,LUNCH BAG SUKI DESIGN,11,07/05/2026 16:58,1.57,,United Kingdom
540531,22423,REGENCY CAKESTAND 3 TIER,16,10/26/2025 17:44,12.35,12915.0,United Kingdom
538734,21931,JUMBO STORAGE BAG SUKI,7,08/11/2025 08:05,2.18,12674.0,United Kingdom
541079,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,14,12/15/2025 10:27,3.0,12992.0,United Kingdom
538510,22178,VICTORIAN GLASS HANGING T-LIGHT,11,05/04/2026 12:57,1.23,12650.0,United Kingdom
538078,23298,SPOTTY BUNTING,1,08/10/2025 08:39,5.72,12588.0,Belgium
538693,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,01/23/2026 14:39,2.43,12667.0,United Kingdom
540636,23203,JUMBO BAG DOILEY PATTERNS,2,04/06/2026 11:39,2.08,12931.0,United Kingdom
537876,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,10/21/2025 09:14,3.05,12558.0,United Kingdom
537418,23298,SPOTTY BUNTING,2,04/29/2026 17:36,5.94,12494.0,United Kingdom
539109,21754,HOME BUILDING BLOCK WORD,13,08/15/2025 17:18,6.23,12723.0,United Kingdom
541088,20725,LUNCH BAG RED RETROSPOT,6,08/10/2025 08:22,1.66,12993.0,United Kingdom
539943,22383,LUNCH BAG SUKI DESIGN,10,11/28/2025 10:18,1.65,12837.0,Netherlands
538781,22178,VICTORIAN GLASS HANGING T-LIGHT,2,12/28/2025 14:42,1.19,12680.0,United Kingdom
540241,22699,ROSES REGENCY TEACUP AND SAUCER,11,09/10/2025 13:52,2.85,12875.0,United Kingdom
539122,21931,JUMBO STORAGE BAG SUKI,6,02/22/2026 17:24,2.13,,United Kingdom
540137,21931,JUMBO STORAGE BAG SUKI,10,11/04/2025 19:38,2.05,12866.0,United Kingdom
540118,22197,SMALL POPCORN HOLDER,10,03/07/2026 12:28,0.84,12863.0,United Kingdom
537682,22960,Jam Making Set With Jars  ,15,03/19/2026 14:06,4.45,,United Kingdom
537695,84406B,CREAM CUPID HEARTS COAT HANGER,6,11/02/2025 17:41,2.67,12530.0,United Kingdom
C538710,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-5,04/22/2026 17:46,4.31,12670.0,United Kingdom
536909,23298,SPOTTY BUNTING,11,08/08/2025 12:18,6.23,12421.0,United Kingdom
540425,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,03/19/2026 13:46,6.68,12898.0,United Kingdom
540983,22423,REGENCY CAKESTAND 3 TIER,7,06/21/2026 08:37,12.33,12979.0,United Kingdom
539683,21754,HOME BUILDING BLOCK WORD,5,02/08/2026 16:04,6.06,12800.0,United Kingdom
539580,21754,HOME BUILDING BLOCK WORD,2,05/24/2026 16:41,5.75,12790.0,United Kingdom
536823,84879,ASSORTED COLOUR BIRD ORNAMENT,4,10/21/2025 11:39,1.64,12406.0,United Kingdom
537691,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,04/21/2026 15:18,4.41,12529.0,United Kingdom
540268,23256,CHILDRENS CUTLERY SPACEBOY,4,03/28/2026 09:12,4.32,12877.0,United Kingdom
540713,22699,ROSES REGENCY TEACUP AND SAUCER,11,10/04/2025 13:52,2.9,12941.0,United Kingdom
538543,22197,SMALL POPCORN HOLDER,5,05/03/2026 10:14,0.85,12655.0,United Kingdom
539079,21212,PACK OF 72 RETROSPOT CAKE CASES,5,07/13/2026 15:45,0.56,,United Kingdom
539354,22629,SPACEBOY LUNCH BOX,3,09/28/2025 15:53,1.9,12752.0,Netherlands
539386,20725,LUNCH BAG RED RETROSPOT,2,04/30/2026 19:13,1.66,12757.0,United Kingdom
540742,21931,JUMBO STORAGE BAG SUKI,15,08/08/2025 11:29,2.0,12944.0,United Kingdom
539112,22423,REGENCY CAKESTAND 3 TIER,7,11/13/2025 10:08,13.35,12723.0,United Kingdom
539580,23256,CHILDRENS CUTLERY SPACEBOY,8,05/24/2026 11:11,4.17,12790.0,United Kingdom
538477,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,01/22/2026 17:49,3.07,12645.0,United Kingdom
540158,22197,SMALL POPCORN HOLDER,18,08/11/2025 15:39,0.87,12868.0,United Kingdom
539618,21755,LOVE BUILDING BLOCK WORD,10,11/28/2025 11:21,5.88,12792.0,Ireland
537341,22178,VICTORIAN GLASS HANGING T-LIGHT,7,05/20/2026 14:08,1.24,12481.0,Ireland
540046,21754,HOME BUILDING BLOCK WORD,10,02/19/2026 12:14,6.1,12850.0,United Kingdom
538127,22197,SMALL POPCORN HOLDER,9,04/09/2026 08:14,0.82,12593.0,United Kingdom
538395,21754,HOME BUILDING BLOCK WORD,10,05/08/2026 18:30,6.11,12632.0,United Kingdom
540120,22960,JAM MAKING SET WITH JARS,13,05/06/2026 19:07,4.21,12863.0,United Kingdom
C536714,23203,JUMBO BAG DOILEY PATTERNS,-7,03/31/2026 09:58,2.0,12390.0,United Kingdom
540581,20725,LUNCH BAG RED RETROSPOT,2,05/27/2026 08:02,1.65,12922.0,United Kingdom
537368,21212,PACK OF 72 RETROSPOT CAKE CASES,4,04/27/2026 10:39,0.55,12485.0,United Kingdom
538829,20725,LUNCH BAG RED RETROSPOT,7,10/01/2025 17:45,1.71,12685.0,United Kingdom
537088,22960,JAM MAKING SET WITH JARS,14,10/06/2025 11:54,4.4,12447.0,United Kingdom
538089,22178,VICTORIAN GLASS HANGING T-LIGHT,5,12/18/2025 13:15,1.21,,United Kingdom
538941,22197,SMALL POPCORN HOLDER,7,09/13/2025 09:48,0.86,12700.0,United Kingdom
537336,20725,LUNCH BAG RED RETROSPOT,19,02/02/2026 14:31,1.65,12481.0,Ireland
C537945,22699,ROSES REGENCY TEACUP AND SAUCER,-6,04/30/2026 17:02,3.08,12571.0,United Kingdom
538524,22699,,14,03/06/2026 19:57,2.87,12653.0,United Kingdom
540740,22960,,6,02/06/2026 15:33,4.15,12943.0,United Kingdom
538403,22197,SMALL POPCORN HOLDER,5,09/26/2025 08:06,0.88,12636.0,United Kingdom
539599,20725,LUNCH BAG RED RETROSPOT,4,09/13/2025 15:38,1.65,12791.0,United Kingdom
536732,23256,CHILDRENS CUTLERY SPACEBOY,2,09/26/2025 13:42,4.31,12393.0,United Kingdom
537496,21754,HOME BUILDING BLOCK WORD,2,06/16/2026 15:53,5.78,12504.0,United Kingdom
539567,84406B,CREAM CUPID HEARTS COAT HANGER,3,06/11/2026 17:16,2.68,12785.0,United Kingdom
537160,71053,WHITE METAL LANTERN,15,03/24/2026 13:03,3.35,12458.0,United Kingdom
537548,84991,60 TEATIME FAIRY CAKE CASES,5,08/14/2025 08:06,0.55,,United Kingdom
536864,22699,ROSES REGENCY TEACUP AND SAUCER,5,09/03/2025 12:02,2.91,12412.0,Spain
537202,22197,SMALL POPCORN HOLDER,11,02/05/2026 12:57,0.87,12464.0,United Kingdom
537308,22629,SPACEBOY LUNCH BOX,29,09/15/2025 19:56,2.0,12480.0,United Kingdom
538160,22960,JAM MAKING SET WITH JARS,26,11/14/2025 19:24,4.32,12598.0,United Kingdom
540132,20725,LUNCH BAG RED RETROSPOT,4,08/10/2025 12:01,1.58,12866.0,United Kingdom
538991,71053,WHITE METAL LANTERN,6,10/22/2025 14:01,3.45,,United Kingdom
539849,22720,SET OF 3 CAKE TINS PANTRY DESIGN,19,04/12/2026 17:24,6.95,12825.0,United Kingdom
540678,22699,ROSES REGENCY TEACUP AND SAUCER,9,11/09/2025 12:48,3.07,12937.0,United Kingdom
539244,21212,PACK OF 72 RETROSPOT CAKE CASES,3,11/30/2025 16:13,0.53,12740.0,United Kingdom
540940,21212,,19,06/27/2026 13:18,0.55,12973.0,United Kingdom
539481,22423,REGENCY CAKESTAND 3 TIER,11,01/22/2026 17:37,12.65,12772.0,France
539755,47566,PARTY BUNTING,20,06/12/2026 18:19,4.97,12812.0,United Kingdom
540227,22960,JAM MAKING SET WITH JARS,7,08/08/2025 17:51,4.13,12874.0,United Kingdom
537183,84991,60 TEATIME FAIRY CAKE CASES,12,09/07/2025 13:00,0.57,12461.0,United Kingdom
539649,22960,JAM MAKING SET WITH JARS,10,06/03/2026 17:37,4.29,12794.0,United Kingdom
540052,23203,JUMBO BAG DOILEY PATTERNS,19,12/30/2025 08:47,2.18,12852.0,Germany
536522,71053,WHITE METAL LANTERN,2,04/08/2026 14:16,3.41,12367.0,United Kingdom
540907,84406B,CREAM CUPID HEARTS COAT HANGER,2,12/07/2025 11:15,2.72,12969.0,United Kingdom
537288,21212,PACK OF 72 RETROSPOT CAKE CASES,7,06/14/2026 18:35,0.53,12476.0,United Kingdom
539678,84879,ASSORTED COLOUR BIRD ORNAMENT,9,07/16/2026 11:10,1.64,12799.0,United Kingdom
536368,22960,JAM MAKING SET WITH JARS,4,09/12/2025 13:03,4.09,12346.0,United Kingdom
537299,21755,LOVE BUILDING BLOCK WORD,3,05/10/2026 16:01,5.65,12477.0,United Kingdom
538083,22197,SMALL POPCORN HOLDER,11,08/13/2025 11:51,0.85,12589.0,United Kingdom
C539541,22699,ROSES REGENCY TEACUP AND SAUCER,-15,10/03/2025 08:16,2.93,12781.0,United Kingdom
537000,20725,LUNCH BAG RED RETROSPOT,4,07/19/2026 11:39,1.67,12431.0,France
537492,21931,JUMBO STORAGE BAG SUKI,6,03/13/2026 12:54,2.12,12504.0,United Kingdom
536687,21212,PACK OF 72 RETROSPOT CAKE CASES,7,08/25/2025 12:18,0.56,,United Kingdom
539222,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,12/16/2025 13:03,2.96,12736.0,Germany
539249,22960,JAM MAKING SET WITH JARS,18,08/08/2025 18:58,4.22,12742.0,United Kingdom
537946,23298,SPOTTY BUNTING,11,06/13/2026 12:29,6.18,12571.0,United Kingdom
538844,84879,ASSORTED COLOUR BIRD ORNAMENT,2,09/13/2025 08:46,1.64,12686.0,United Kingdom
540208,22699,ROSES REGENCY TEACUP AND SAUCER,8,04/13/2026 14:22,3.05,12871.0,United Kingdom
537031,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,02/11/2026 17:00,2.94,12437.0,United Kingdom
537888,84406B,CREAM CUPID HEARTS COAT HANGER,4,10/05/2025 17:22,2.78,12561.0,United Kingdom
C541055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-9,11/29/2025 12:38,2.59,12988.0,United Kingdom
541074,23298,SPOTTY BUNTING,1,09/27/2025 09:27,5.92,12991.0,United Kingdom
539345,23256,CHILDRENS CUTLERY SPACEBOY,11,12/19/2025 13:28,4.25,12750.0,United Kingdom
539823,22423,REGENCY CAKESTAND 3 TIER,9,08/11/2025 13:18,12.6,12822.0,United Kingdom
538592,71053,WHITE METAL LANTERN,29,08/11/2025 12:41,3.28,12661.0,United Kingdom
538068,21931,JUMBO STORAGE BAG SUKI,6,09/04/2025 16:54,2.03,12587.0,United Kingdom
540995,84406B,CREAM CUPID HEARTS COAT HANGER,18,02/05/2026 15:31,2.83,12981.0,United Kingdom
540942,23203,JUMBO BAG DOILEY PATTERNS,1,07/09/2026 09:31,2.1,12974.0,Spain
539555,23298,SPOTTY BUNTING,1,09/21/2025 08:29,5.79,12782.0,United Kingdom
C538470,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-2,04/25/2026 15:24,6.78,12644.0,United Kingdom
537418,21754,HOME BUILDING BLOCK WORD,9,04/29/2026 13:01,6.16,12494.0,United Kingdom
C537304,84991,60 TEATIME FAIRY CAKE CASES,-3,09/28/2025 12:29,0.53,12478.0,United Kingdom
540152,21212,PACK OF 72 RETROSPOT CAKE CASES,13,03/02/2026 11:57,0.53,,United Kingdom
537716,23298,SPOTTY BUNTING,2,12/13/2025 11:20,6.18,12534.0,United Kingdom
537296,23298,SPOTTY BUNTING,5,02/15/2026 17:46,6.18,12477.0,United Kingdom
537217,22197,Small Popcorn Holder  ,15,08/31/2025 08:52,0.83,12466.0,Germany
540721,22197,SMALL POPCORN HOLDER,14,04/05/2026 17:40,0.88,12941.0,United Kingdom
537265,21931,JUMBO STORAGE BAG SUKI,7,06/03/2026 15:01,2.15,12471.0,United Kingdom
539348,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,03/25/2026 08:23,3.02,12750.0,United Kingdom
536677,22423,REGENCY CAKESTAND 3 TIER,15,02/01/2026 16:12,12.63,12386.0,Germany
539405,84406B,CREAM CUPID HEARTS COAT HANGER,16,04/04/2026 15:50,2.83,12760.0,United Kingdom
539506,22960,JAM MAKING SET WITH JARS,2,12/18/2025 11:02,4.29,12776.0,United Kingdom
540028,22383,LUNCH BAG SUKI DESIGN,22,08/16/2025 10:22,1.63,12849.0,United Kingdom
537589,84406B,CREAM CUPID HEARTS COAT HANGER,3,03/11/2026 08:57,2.63,12516.0,Germany
540861,21931,JUMBO STORAGE BAG SUKI,1,12/10/2025 15:15,2.17,12961.0,United Kingdom
538974,22178,VICTORIAN GLASS HANGING T-LIGHT,5,02/28/2026 16:24,1.21,12702.0,United Kingdom
